Date, Close,Volume
"Nov 17 2009",36.92,17760070
"Nov 16 2009",36.80,18136176
"Nov 13 2009",36.25,9249742
"Nov 12 2009",36.00,7768194
"Nov 11 2009",36.18,12865340
"Nov 10 2009",36.40,16710038
"Nov 9 2009",35.68,12519464
"Nov 6 2009",35.68,11719324
"Nov 5 2009",35.08,9314330
"Nov 4 2009",35.12,9186130
"Nov 3 2009",34.20,18737956
"Nov 2 2009",35.00,19429828
"Oct 30 2009",34.78,22421500
"Oct 29 2009",34.00,28856062
"Oct 28 2009",34.60,21478782
"Oct 27 2009",35.70,26322316
"Oct 23 2009",36.05,46544234
"Oct 22 2009",34.22,11799788
"Oct 21 2009",34.15,13394910
"Oct 20 2009",34.05,13916300
"Oct 19 2009",33.80,8964754
"Oct 16 2009",33.40,10153452
"Oct 15 2009",33.40,12892984
"Oct 14 2009",33.20,12968810
"Oct 13 2009",32.78,11322932
"Oct 12 2009",32.42,11194152
"Oct 9 2009",32.52,18137886
"Oct 8 2009",32.00,17769456
"Oct 7 2009",32.12,16512276
"Oct 6 2009",31.38,14228668
"Oct 5 2009",30.40,11618618
"Oct 2 2009",30.08,16654982
"Sep 30 2009",30.85,7277152
"Sep 29 2009",31.20,10977112
"Sep 28 2009",30.48,9066508
"Sep 25 2009",31.30,15901564
"Sep 24 2009",31.18,19982718
"Sep 23 2009",32.18,10400638
"Sep 22 2009",32.62,12932360
"Sep 21 2009",32.48,9350594
"Sep 18 2009",33.10,12427678
"Sep 17 2009",33.18,27101504
"Sep 16 2009",32.68,16129500
"Sep 15 2009",31.98,6675092
"Sep 14 2009",31.88,8802980
"Sep 11 2009",32.02,10572212
"Sep 10 2009",31.90,15731580
"Sep 9 2009",31.52,9805504
"Sep 8 2009",31.95,19279562
"Sep 7 2009",31.22,19471820
"Sep 4 2009",30.48,33286348
"Sep 3 2009",29.40,33064390
"Sep 2 2009",28.50,21995660
"Sep 1 2009",28.95,17745952
"Aug 31 2009",29.00,28681332
"Aug 28 2009",29.65,33329768
"Aug 27 2009",30.58,15672938
"Aug 26 2009",30.60,12115540
"Aug 25 2009",30.90,19253134
"Aug 24 2009",31.05,13928398
"Aug 21 2009",30.35,15869322
"Aug 20 2009",30.88,14314068
"Aug 19 2009",30.35,28252842
"Aug 18 2009",30.65,32282392
"Aug 17 2009",30.60,41422128
"Aug 14 2009",32.60,21008648
"Aug 13 2009",32.80,15918834
"Aug 12 2009",32.30,32242330
"Aug 11 2009",33.00,13330106
"Aug 10 2009",32.58,21845936
"Aug 7 2009",32.25,29244698
"Aug 6 2009",33.60,24657424
"Aug 5 2009",33.55,17930078
"Aug 4 2009",33.98,19230728
"Aug 3 2009",34.60,10816472
"Jul 31 2009",34.28,15077672
"Jul 30 2009",33.75,27533150
"Jul 29 2009",33.50,25846776
"Jul 28 2009",34.98,25471070
"Jul 27 2009",34.22,20123158
"Jul 24 2009",34.00,24039862
"Jul 23 2009",32.98,19742512
"Jul 22 2009",32.20,32863144
