Date,Close,Volume
"Aug 6 2013",16.50,65962486
"Aug 5 2013",16.49,59492372
"Aug 2 2013",16.16,51730714
"Aug 1 2013",16.33,62558244
"Jul 31 2013",16.04,55465758
"Jul 30 2013",16.06,71541542
"Jul 29 2013",16.02,76574900
"Jul 26 2013",16.29,75311184
"Jul 25 2013",16.34,64099522
"Jul 24 2013",16.48,75615740
"Jul 23 2013",16.91,74333196
"Jul 22 2013",16.65,60242106
"Jul 19 2013",16.54,80832668
"Jul 18 2013",16.78,51015510
"Jul 17 2013",17.19,48701722
"Jul 16 2013",17.51,44477158
"Jul 15 2013",17.63,67505314
"Jul 12 2013",17.50,81676374
"Jul 11 2013",18.12,142024232
"Jul 10 2013",17.16,77815736
"Jul 9 2013",16.86,23500978
"Jul 8 2013",16.92,51308896
"Jul 5 2013",17.30,58068544
"Jul 4 2013",17.08,60369208
"Jul 3 2013",16.90,48429554
"Jul 2 2013",17.14,53934614
"Jul 1 2013",17.28,44273106
"Jun 28 2013",17.36,52811250
"Jun 27 2013",17.10,66627374
"Jun 26 2013",17.30,74233784
"Jun 25 2013",17.26,103073902
"Jun 24 2013",17.24,94967410
"Jun 21 2013",18.56,68695502
"Jun 20 2013",18.20,58738920
"Jun 19 2013",18.88,78233004
"Jun 18 2013",19.09,79390906
"Jun 17 2013",18.81,63829652
"Jun 14 2013",18.45,73883698
"Jun 13 2013",18.27,139112626
"Jun 7 2013",18.90,47453608
"Jun 6 2013",19.32,35123538
"Jun 5 2013",19.55,26073886
"Jun 4 2013",19.57,42387728
"Jun 3 2013",19.82,42067324
"May 31 2013",19.82,37028682
"May 30 2013",20.04,49210476
"May 29 2013",20.12,66081590
"May 28 2013",20.37,68814212
"May 27 2013",19.74,34522094
"May 24 2013",19.79,44423672
"May 23 2013",19.75,63776106
"May 22 2013",20.31,32792094
"May 21 2013",20.28,48987816
"May 20 2013",20.44,64808332
"May 17 2013",20.22,67981272
"May 16 2013",19.92,61927912
"May 15 2013",19.34,65174712
"May 14 2013",19.52,94223846
"May 13 2013",20.10,50340958
"May 10 2013",20.56,39045472
"May 9 2013",20.52,41995702
"May 8 2013",20.85,49550484
"May 7 2013",20.66,38043698
"May 6 2013",20.76,54738452
"May 3 2013",20.54,65765004
"May 2 2013",20.02,41820532
"Apr 26 2013",19.90,37727422
"Apr 25 2013",20.00,45589994
"Apr 24 2013",20.20,67255228
"Apr 23 2013",19.96,73315354
"Apr 22 2013",20.98,63572762
"Apr 19 2013",21.40,113709740
"Apr 18 2013",21.12,61327258
"Apr 17 2013",20.91,78299094
"Apr 16 2013",20.77,50070034
"Apr 15 2013",20.25,33065900
"Apr 12 2013",20.56,23058226
"Apr 11 2013",20.61,33729268
"Apr 10 2013",20.65,75345336
"Apr 9 2013",20.55,91086232
"Apr 8 2013",20.00,92681932
"Apr 3 2013",20.38,40493542
"Apr 2 2013",20.26,53915572
"Apr 1 2013",20.49,50178988
"Mar 29 2013",20.74,36430938
"Mar 28 2013",20.54,74140174
"Mar 27 2013",21.10,52462866
"Mar 26 2013",21.00,74864000
"Mar 25 2013",21.42,39170146
"Mar 22 2013",21.54,43327104
"Mar 21 2013",21.58,46727968
"Mar 20 2013",21.54,74103860
"Mar 19 2013",20.80,44997734
"Mar 18 2013",20.32,72337532
